snapshot_date,source,price_usd,rooms,area_total,area_living,floor,floors_total,company_ad,condition,building_year,location_lat,location_lon,list_time,building_type,ad_id,subject,body_short,price_byn,ad_link,district,balcony,area_code,address,contact_name,area_kitchen,uuid,title,description,street,metro,metro_time,furniture,house_type,metro_station
2026-07-04,kufar,447.32,,36.0,18.0,9.0,16.0,False,5.0,1987.0,53.92929290088169,27.585519031246285,2026-06-17T07:38:11Z,1.0,1073442335,Сдам 1ком квартиру,"Сдам квартиру от 1 года для 1человека,пары,только граждане РБ,не студенты,без животных.
В квартире хороший ремонт,тв,кровать,диван,посудомоечная,холод",1300.0,https://re.kufar.by/vi/1073442335,,1.0,23.0,"Сурганова ул, 52, Минск",Пользоватеьь,7.0,,,,,,,,,
2026-07-04,kufar,650.0,2.0,43.0,35.0,9.0,23.0,False,10.0,2026.0,53.887958,27.514382,2026-06-17T06:14:16Z,10.0,1065465798,Сдаётся квартира,"Сдаётся уютная, светлая квартира в центре города с красивым  видом на проспект Держинского.
1 минута ходьбы до метро Грушевка. 
В квартире есть все дл",1889.03,https://re.kufar.by/vi/1065465798,,3.0,29.0,"Щорса ул, 42, Минск",Ольга,9.0,,,,,,,,,
2026-07-04,kufar,600.0,2.0,64.0,44.0,13.0,20.0,False,5.0,2014.0,53.936211,27.462334,2026-06-16T19:35:32Z,4.0,1073392574,Сдаётся 2-комнатная квартира (на брони),"Сдаётся уютная, просторная 2-х комнатная квартира. Центральный район. Полностью оснащена мебелью и бытовой техникой (стиральная машина, холодильник, м",1743.72,https://re.kufar.by/vi/1073392574,210.0,3.0,22.0,"Ржавецкая ул, 3, Минск",Яна,11.0,,,,,,,,,
2026-07-04,kufar,650.0,4.0,62.0,,4.0,10.0,False,5.0,,53.93673,27.470993,2026-06-16T18:36:30Z,,1073387659,"Квартира , ул.Мястровская 13","Уютная двухкомнатная квартира в новом районе Лебяжий. С развитой инфраструктурой (детские сады, школа, магазины, кафе, спортивные залы), вблизи природ",1889.03,https://re.kufar.by/vi/1073387659,,3.0,22.0,"Мястровская ул, 13, Минск",Анна,,,,,,,,,,
2026-07-04,kufar,344.09,1.0,37.0,18.0,5.0,5.0,False,1.0,,53.877465,27.683517,2026-06-16T18:30:06Z,1.0,1073387073,Сдам 1-комн квартиру на длительный срок,"Сдаю по договору на длительный срок, оплата налога и коммунальных за счёт квартиросъёмщика, коммунальные не большие прописан 1 человек. Вся бытовая те",1000.0,https://re.kufar.by/vi/1073387073,10.0,2.0,26.0,"Ангарская ул, 76, Минск",Евгения,7.5,,,,,,,,,
2026-07-04,kufar,350.0,,43.0,,1.0,9.0,False,1.0,,53.927761,27.424083,2026-06-16T16:39:42Z,,1073375049,Сдается 1комнатная квартира,"Сдается 1комнатная квартира. На длительный срок. Сделан косметический ремонт. Есть всё необходимое для проживания.

Все вопросы ПО ТЕЛЕФОНУ!!! 
ЗВОНИТ",1017.17,https://re.kufar.by/vi/1073375049,105.0,3.0,30.0,"Каменногорская ул, 82, Минск",Софья,,,,,,,,,,
2026-07-04,kufar,0.0,4.0,75.0,50.0,1.0,9.0,False,1.0,1983.0,53.847023,27.544161,2026-06-16T15:37:42Z,1.0,1072029049,Квартира,"400 метров до ст. метро ""Неморшанский сад"". Сдается с июля-августа. Для приезжих рабочих не сдается.",0.0,https://re.kufar.by/vi/1072029049,235.0,3.0,28.0,"Асаналиева ул, 13к1, Минск",Людмила,7.2,,,,,,,,,
2026-07-04,kufar,900.0,6.0,70.0,62.0,7.0,10.0,False,5.0,2023.0,53.86362180129208,27.55217963670452,2026-06-16T14:32:49Z,10.0,1073362659,Сдам квартиру,"Новая квартира со всеми удобствами, рядом с домом метро, школа, сад, авиамолл. Сдам ответственным людям.",2615.58,https://re.kufar.by/vi/1073362659,170.0,4.0,28.0,"Игоря Лученка ул, 25, Минск",Александр,11.0,,,,,,,,,
2026-07-04,kufar,337.21,2.0,46.0,39.0,3.0,5.0,False,1.0,1970.0,53.934478,27.651204,2026-06-16T14:25:38Z,1.0,1073361940,Двухкомнатная квартира в тихом районе не далеко от станции Восток,"Сдается двухкомнатная квартира в тихом и экологически чистом районе города Минска. Станция метро Восток 790 метров. Лес, озеро, и велодорожки в 300 м.",980.0,https://re.kufar.by/vi/1073361940,45.0,1.0,24.0,Минск,Ольга,6.1,,,,,,,,,
2026-07-04,kufar,750.0,5.0,78.0,50.0,6.0,9.0,False,1.0,,53.900729,27.569736,2026-06-16T14:08:17Z,3.0,1073360448,Сдам 3х комнатную кв в центре Минска,Сдам 3х комнатную квартиру в центре Минска с 01.09.2026 г  может чуть раньше. Осмотр квартиры  после 9 августа. Коммунальные платежи входят в стоимост,2179.65,https://re.kufar.by/vi/1073360448,,4.0,27.0,"Янки Купалы ул, 7, Минск",владимир,10.0,,,,,,,,,
2026-07-04,kufar,877.43,,100.0,,,,False,1.0,2010.0,53.940557,27.562496,2026-06-16T12:59:14Z,,1073352726,Квартира в аренду в таунхаусе. Собственник.,"Квартира в таунхаусе (одна на этаже).
1-ый высокий этаж. Своя огороженная территория.
3 комнаты, 2 санузла, лоджия. Индивидуальное отопление, теплые п",2550.0,https://re.kufar.by/vi/1073352726,,3.0,22.0,"Гая ул, 86, Минск",Виктор,,,,,,,,,,
2026-07-04,kufar,900.0,,36.8,32.0,2.0,25.0,True,,2020.0,53.921717,27.624017,2026-06-16T12:49:25Z,4.0,1073349034,Современная квартира-студия с террасой с видом на парк в ЖК ''VOGUE'',"Сдается дизайнерская квартира-студия с террасой в ЖК ""VOGUE"" по адресу: ул. Макаенка, 12Л.

Квартира укомплектована всем необходимым для вашего комфор",2615.58,https://re.kufar.by/vi/1073349034,,1.0,24.0,"Макаёнка ул, 12Л, Минск",ООО Центр недвижимости ГАЛАКТИКА,,,,,,,,,,
2026-07-04,kufar,650.0,3.0,44.0,30.0,2.0,4.0,False,10.0,1960.0,53.93442305382912,27.61819296766313,2026-06-16T12:25:08Z,1.0,1072954295,Сдача квартиры в аренду,"Сдается уютная и стильная квартира с дизайнерским ремонтом, новой мебелью и бытовой техникой. В квартире имеется гардеробная, просторная ванная комнат",1889.03,https://re.kufar.by/vi/1072954295,,1.0,24.0,"Волгоградская ул, 27, Минск",Татьяна,6.0,,,,,,,,,
2026-07-04,kufar,980.0,5.0,90.7,60.7,2.0,10.0,False,5.0,2000.0,53.878288,27.550845,2026-06-16T11:12:05Z,1.0,1065499424,Сдаётся 4к квартира у метро Ковальская Слобода с дизайнерским ремонтом,"Сдается великолепная, просторная квартира 90.7 кв.м. в тихом центре рядом со станцией метро Ковальская Слобода с качественным ремонтом. Просторная гос",2848.08,https://re.kufar.by/vi/1065499424,,3.0,28.0,"Жуковского ул, 29, Минск",Alla,9.3,,,,,,,,,
2026-07-04,kufar,410.0,,53.0,,2.0,5.0,False,1.0,,53.84435730194453,27.632375488559376,2026-06-16T10:47:14Z,3.0,1073334528,Сдам квартиру,"Квартира в Чижовке,  с хорошим ремонтом,  в доме был сделан капремонт,  стоят счётчики на газ/ воду, прописан человек, большие комнаты, второй этаж пя",1191.54,https://re.kufar.by/vi/1073334528,305.0,1.0,26.0,"Ташкентская ул, 22к1, Минск",Ирина,8.0,,,,,,,,,
2026-07-04,kufar,550.55,2.0,43.0,38.0,11.0,15.0,False,5.0,2023.0,53.86976444499937,27.52857603371086,2026-06-16T10:44:47Z,2.0,1073334264,Квартира,Долгосрочная аренда с заключением договора. Ремонт май 2026 года. Имеется вся необходимая бытовая техника и мебель для комфортного проживания. Вопрос,1600.0,https://re.kufar.by/vi/1073334264,170.0,4.0,28.0,"Михаила Савицкого ул, 2, Минск",Дмитрий,,,,,,,,,,
2026-07-04,kufar,490.0,1.0,49.0,20.5,6.0,13.0,False,1.0,2013.0,53.88512922028929,27.515438068786487,2026-06-16T10:15:53Z,10.0,1073330157,Аренда 1-комн квартиры у метро от собственника.,"Сдается уютная, светлая, теплая 1-комн. квартира (общ. площадь 49 м.кв). От собственника. Возле метро. Солнечная сторона (запад). Окна во двор (отсутс",1424.04,https://re.kufar.by/vi/1073330157,55.0,1.0,29.0,"Щорса ул, 11, Минск",Игнат,12.3,,,,,,,,,
2026-07-04,kufar,1000.0,,130.0,100.0,2.0,2.0,False,15.0,2026.0,53.85482563411112,27.527753863874608,2026-06-16T09:48:24Z,4.0,1073328381,"Квартира, 130 м2","Сдам в аренду жилое помещение, общая площадь 130 м2, второй этаж, отдельный вход. От метро Неморшанский сад, 7-10 минут пешком.
Требуется чистовая отд",2906.2,https://re.kufar.by/vi/1073328381,135.0,1.0,28.0,"4-й Брестский переулок, 26/1, Минск",Андрей,,,,,,,,,,
2026-07-04,kufar,2990.0,10.0,150.0,120.0,5.0,5.0,False,10.0,,53.90832,27.571856,2026-06-16T09:46:05Z,3.0,1073328159,"8 комнатная квартира с башней на 30 спальных мест пл. Победы, вид на фонтан. В 6 раз ДЕШЕВЛЕ","В аренду - 8 комнатная квартира с башней, от собственника на 30 спальных мест.
Площадь 150 кв. метров.
Три санузла.
В тихом центре на пл. Победы, с ви",8689.54,https://re.kufar.by/vi/1073328159,,,22.0,"Независимости пр, 31, Минск",Александр,20.0,,,,,,,,,
2026-07-04,kufar,480.0,1.0,42.0,23.0,4.0,9.0,False,10.0,1975.0,53.92423,27.574587,2026-06-16T09:42:34Z,3.0,1073327834,сдаю 1 комн квартиру в центре Минска,"Сдается квартира с характером, наполненная   духом своего времени и современности. 
Квартира для визуалов и любителей комфорта и уюта.

Мебель изготов",1394.98,https://re.kufar.by/vi/1073327834,120.0,3.0,23.0,"Кульман ул, 15, Минск",elea,10.0,,,,,,,,,
