ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,district,area_kitchen
1052501885,2026-05-20T09:00:16Z,"Аренда 3-комнатной квартиры, Червякова 62","Уютная квартира с классной энергетикой. Центр. 
3х комнатная квартира, 2 отдельные спальни, без общей стены, хорошая мебель, с хорошим ремонтом. Дружн",850.0,2439.16,True,https://re.kufar.by/vi/1052501885,,70.2,53.5,1,,2.0,19.0,,,22,27.549461,53.930019,"Червякова ул, 62, Минск",ООО Центр недвижимости ГАЛАКТИКА,,
1061136250,2026-05-20T09:00:16Z,"Аренда 2-комнатной квартиры, Независимости 88","Квартира в ЖК «Парк Челюскинцев»
*   Просторная, светлая, очень солнечная квартира с панорамным остеклением.
*   Вид на парк Челюскинцев – ваш ежеднев",720.0,2066.11,True,https://re.kufar.by/vi/1061136250,,32.1,28.1,2,,7.0,9.0,4,,24,27.621798,53.924798,"Независимости пр, 88, Минск",ООО Центр недвижимости ГАЛАКТИКА,,
1067965868,2026-05-20T04:49:15Z,Сдаётся двухкомнатная квартира «Грушевка»,"Сдаётся двухкомнатная квартира в центре Минска. Квартира расположена в Московском районе по адресу ул.3-я Щорса 8. Рядом находится: - метро ""Грушевка""",600.0,1721.76,False,https://re.kufar.by/vi/1067965868,2.0,58.0,30.0,1,5,5.0,15.0,4,2008.0,29,27.512702,53.883463,"3-я  Щорса ул, 8, Минск",Валерия,55,12.5
1055844044,2026-05-19T22:41:25Z,2-х комнатная квартира пр. Машерова 54 в аренду,"Аренда от собственника. Престижный центральный район. Ухоженный кирпичный жилой дом с чистым подъездом и спокойной атмосферой, порядочные соседи. Квар",1000.0,2869.6,False,https://re.kufar.by/vi/1055844044,4.0,73.0,40.0,3,10,9.0,11.0,3,,23,27.558085,53.917914,"Машерова пр, 54, Минск",Владимир Васильевич,,14.0
1069567632,2026-05-19T20:56:54Z,3-х комнатная квартира  внаем,"Сдается 3-комнатная квартира 74/48/10 одна комната смежная в доме сталинской постройки в центре.
Достойная благоустроенная квартира в центре Минска в",1000.0,2869.6,False,https://re.kufar.by/vi/1069567632,4.0,74.0,48.0,1,5,2.0,4.0,3,1955.0,28,27.554168,53.893084,"Свердлова ул, 24, Минск",Жанна,,11.0
1069566701,2026-05-19T20:25:27Z,Квартира в Парке Челюскинцев,"Сдается евродвушка в ЖК Vogue (Парк Челюскинцев) c надежной бытовой техникой  BOSH (посудомоечная и стиральная машина, пылесос), MOUNFELD (многофункци",1045.44,3000.0,False,https://re.kufar.by/vi/1069566701,4.0,48.9,46.4,3,5,5.0,25.0,10,2020.0,24,27.624129,53.922379,"Макаёнка ул, 12К, Минск",Инесса,,
1058724192,2026-05-19T17:02:37Z,VIP 2-комн. квартира с панорамным видом с 24 этажа. 2 санузла + подземный паркинг,"Сдается шикарная 2-комнатная квартира на 24 этаже (из 26) каркасно-блочного дома (2015 г. постройки). Квартира уровня VIP: продуманная планировка, два",777.0,2229.68,True,https://re.kufar.by/vi/1058724192,6.0,69.0,40.0,3,5,24.0,26.0,10,2013.0,23,27.584882,53.938501,"Максима Богдановича ул, 136, Минск",ИП Король Серей Александрович,220,16.0
1069517339,2026-05-19T13:19:19Z,квартира 2 комнаты аренда М.Танка.,Сдаю квартиру на продолжительный срок с начала июля. Квартира двух комнатная с хорошим ремонтом. В ста метрах от метро Фрунзенская. Вокруг дома развит,590.0,1693.06,False,https://re.kufar.by/vi/1069517339,2.0,573.0,22.0,1,5,8.0,8.0,3,,22,27.54060241316568,53.906640354000494,"Максима Танка ул, 4, Минск",Татьяна,90,9.0
1069511236,2026-05-19T12:32:53Z,Сдача квартиры,Сдается на длительный срок 2х комнатная квартира в кирпичном доме в центре Минска. Тел.  Юрий,0.0,0.0,False,https://re.kufar.by/vi/1069511236,3.0,54.0,34.0,3,1,7.0,9.0,3,1976.0,23,27.594727,53.933375,"Восточная ул, 38, Минск",юрий,,7.0
1069499174,2026-05-19T10:39:58Z,Сдача в аренду,"Квартира от собственника. Агентствам просьба не беспокоить.

Впервые сдаётся просторная 4-комнатная квартира площадью 108 м² в одном из самых благопол",1149.99,3300.0,False,https://re.kufar.by/vi/1069499174,,108.0,70.0,3,10,1.0,11.0,10,2004.0,23,27.61845285486049,53.9570626540204,"Гамарника ул, 4, Минск",Андрей,100,12.5
1063719742,2026-05-19T09:03:30Z,Аренда квартиры,"Сдаётся 2-х комнатная квартира в многоуровневом жилом доме . Лифт , мебель , отличный ремонт , превосходная локация ( центр , остановки общественного",700.0,2008.72,False,https://re.kufar.by/vi/1063719742,,61.0,58.6,1,5,3.0,17.0,,2012.0,27,27.568191,53.874063,"Маяковского ул, 100, Минск",Игорь,,12.0
1000366802,2026-05-19T07:19:19Z,квартира для организации и их сотрудников,"Сдается 2х ком квартира, для ОРГАНИЗАЦИЙ и их командированных сотрудников. 4 раздельных спальных места. квартира полностью укомплектована всем необход",0.0,0.0,True,https://re.kufar.by/vi/1000366802,4.0,40.0,,,1,4.0,5.0,1,,26,27.681639,53.867172,"Ангарская ул, 18к1, Минск",ИП Моисеева Анжела Владимировна,10,
253363027,2026-05-19T06:25:29Z,квартира для организации и их сотрудников,"Сдается 2х комнатная квартира по ул Жилуновича 41, полностью укомплектована всем необходимым для комфортного проживания, 3 спальных места.  До ст метр",0.0,0.0,True,https://re.kufar.by/vi/253363027,3.0,,,,,5.0,5.0,,,26,27.629196,53.869624,"Жилуновича ул, 41, Минск",ИП Моисеева Анжела Владимировна,,
1069465702,2026-05-19T05:02:13Z,Сдам квартиру,Сдам квартиру по договору 1500,500.0,1434.8,False,https://re.kufar.by/vi/1069465702,1.0,33.0,,1,5,5.0,27.0,1,,28,27.542553,53.86758,"Игоря Лученка ул, 11, Минск",Артур,170,
1069440029,2026-05-18T18:59:51Z,Сдается современная 2-комнатная квартира Алибегова 10,"Описание
Сдается на длительный срок Современная 2-комнатная квартира по адресу: ул. Алибегова 10.
Площадь 57,9 кв.м. Из них гостиная 18 кВ м, спальня",630.0,1807.85,False,https://re.kufar.by/vi/1069440029,4.0,57.9,,1,5,6.0,14.0,1,,29,27.480417,53.874094,"Алибегова ул, 10, Минск",Андрей,,9.6
1069436812,2026-05-18T18:19:31Z,Квартира аренда,"Сдам квартиру в аренду по адресу проспект газеты правды 44. Одноподъездный дом с тремя лифтами.
Шаговой доступности Wildberries ozon метро торговый це",800.0,2295.68,False,https://re.kufar.by/vi/1069436812,,120.0,,1,10,9.0,20.0,,2011.0,29,27.474599351402876,53.862467208480844,"Газеты Правда пр, 44, Минск",Тихон Руклецов,320,
1069409518,2026-05-18T13:56:35Z,Сдаю 3_х комнатную кв. ул. Кальварийская 4,"3х-комнатная квартира в шаговой доступности от станции метро ""Фрунзенская и Юбилейная"" с качественным ремонтом, мебелью и бытовой техникой.
В зале: ло",700.0,2008.72,False,https://re.kufar.by/vi/1069409518,3.0,95.0,57.0,1,,9.0,10.0,3,1978.0,22,27.539194,53.905976,"Кальварийская ул, 4, Минск",николай валькевич,,13.0
1058252059,2026-05-18T13:49:47Z,"Снять 4-комнатную квартиру в Минске, Советский район","Предлагается в аренду комфортабельная 4-комнатная квартира с  ремонтом, на 1-ом высоком этаже дома клубного типа (2017г.п) на 6 квартир.

Просторная (",1200.0,3443.52,True,https://re.kufar.by/vi/1058252059,,150.0,68.0,,5,1.0,3.0,3,2017.0,23,27.582133,53.948623,"Широкая ул, Минск",ООО Партнер для всех,,28.0
1069404536,2026-05-18T13:04:05Z,"Снять 2-комнатную квартиру, г. Минск, ул. Маяковского, 166","Сдаётся двухкомнатная квартира по адресу: ул. Маяковского 166.
Сдается светлая и просторная двухкомнатная квартира с полным комплектом мебели и техник",453.02,1300.0,True,https://re.kufar.by/vi/1069404536,,50.2,28.3,1,5,4.0,4.0,,,27,27.570976,53.862791,"Маяковского ул, 166, Минск",ООО Артель Недвижимость,,7.4
1069372896,2026-05-18T08:23:46Z,Сдается 3-комнатная квартира на Победителей 125,"Современная трехкомнатная квартира на проспекте Победителей, 125
Сдается стильная и просторная квартира с панорамным видом на 13-м этаже. Дизайнерский",1200.0,3443.52,False,https://re.kufar.by/vi/1069372896,,91.1,51.4,3,5,13.0,16.0,10,2014.0,22,27.468559,53.939338,"Победителей пр, 125, Минск",Ольга,,13.6
1069365760,2026-05-18T07:31:42Z,Сдается двухкомнатная квартира в ЖК Каскад с хорошим видом. ТОЛЬКО ЗВОНИТЬ,Сдается полностью укомплектованная двухкомнатная квартира в центре города Минска с хорошим видом на центр города. Только звонить!,650.0,1865.24,False,https://re.kufar.by/vi/1069365760,,63.0,36.0,3,5,5.0,11.0,10,2011.0,30,27.518065,53.910787,"Скрыганова ул, 4А, Минск",Нина Ивановна,110,15.0
1069325547,2026-05-18T04:19:39Z,Сдается новая 1 комнатная квартира-студия,"Сдается впервые, на длительный срок (от 1 года) новая, полностью меблированная квартира-студия. Укомплектована всей необходимой бытовой техникой (холо",550.0,1578.28,False,https://re.kufar.by/vi/1069325547,4.0,28.8,19.1,3,5,13.0,25.0,2,2025.0,28,27.555857,53.859711,"Леонида Щемелёва ул, 26, Минск",Вадим,170,
1064673703,2026-05-17T19:35:13Z,2-х комнатная квартира Минск-Мир,"""ВАЖНО!""
Доступность съёма с сентября месяца!

В апартаментах есть три телевизора, кондиционер, холодильник side-by-side, одна двуспальная кровать, дв",700.0,2008.72,False,https://re.kufar.by/vi/1064673703,4.0,59.1,,3,5,17.0,25.0,2,,28,27.526464,53.871785,"Брилевская ул, 31, Минск",Екатерина,170,
1069319198,2026-05-17T19:15:56Z,Квартира 2к Немига - 52 метра,"Сдаётся абсолютно новая двухкомнатная квартира 52 м² в центре Минск.

Квартира расположена на нулевом этаже двухэтажного тихого дома. Просторная плани",900.0,2582.64,False,https://re.kufar.by/vi/1069319198,4.0,52.1,,2,5,1.0,2.0,3,1950.0,29,27.540981,53.901721,"Коллекторная ул, 12, Минск",Алина,,
1060032835,2026-05-17T16:57:09Z,Аренда,"Только сделан полный ремонт.очень спокойный район.рядом лошицкий парк,магазины школа.цена зависит от срока аренды.",700.0,2008.72,False,https://re.kufar.by/vi/1060032835,4.0,61.0,36.0,1,5,,,1,2015.0,27,27.566750723594343,53.86198955255355,"Козыревская ул, 34, Минск",Юрий,,9.1
1069305256,2026-05-17T16:49:41Z,Сдается светлая однокомнатная квартира  /студия в Минск - Мир Minsk World,Сдаётся однокомнатная квартира с дизайнерским ремонтом на длительный срок с 01.07.26г. Светлая еврооднушка /студия с видом на финансовый цент — первая,731.81,2100.0,False,https://re.kufar.by/vi/1069305256,4.0,38.6,30.1,4,10,,21.0,4,2021.0,28,27.539265,53.86903,"Игоря Лученка ул, 5, Минск",Galina,170,
1069285193,2026-05-17T13:32:19Z,Ратомская 7,"Квартира свободна к просмотру и заселению! Сдаётся собственником.
2-х комнатная квартира-студия, с дизайнерским ремонтов, которая находится на 9-м эта",690.0,1980.02,True,https://re.kufar.by/vi/1069285193,3.0,52.5,46.7,3,5,9.0,25.0,2,2016.0,22,27.459809,53.942195,"Ратомская ул, 7, Минск",Елена,210,
1069283272,2026-05-17T13:16:48Z,Сдается 1 комнатная квартира на длительный срок.,"Сдаётся однокомнатная квартира на длительный срок по договору аренды: без детей, без животных, не студентам. Иностранцев, субарендаторов, арендаторов",383.33,1100.0,False,https://re.kufar.by/vi/1069283272,2.0,37.5,17.2,3,1,1.0,12.0,1,1990.0,27,27.593694,53.856525,"Якубова ул, 48к3, Минск",Виктор,230,9.0
1069275114,2026-05-17T12:19:44Z,Дизайнерская студия для 1 человека.,"Светлая студия 42 м² в центре. Идеально для IT  либо сотрудников посольств.

Премиальная студия в центре города для одного ответственного человека. Бе",750.0,2152.2,False,https://re.kufar.by/vi/1069275114,2.0,42.0,,1,10,3.0,5.0,3,1964.0,23,27.598388992188887,53.93047897293223,"Якуба Коласа ул, 49, Минск",CS,,
1067833822,2026-05-17T12:08:05Z,Сдам квартиру,"Сдам квартиру на долгий срок, по адресу Леонида Беды 26, современная новая квартира, рядом находится универсам Рига и ТЦ Европа, так же напротив дома",750.0,2152.2,False,https://re.kufar.by/vi/1067833822,2.0,80.0,44.0,1,5,8.0,10.0,3,2016.0,23,27.59283715770258,53.93512526158193,"Леонида Беды ул, 26, Минск",Вугар,220,12.0
1069271392,2026-05-17T11:54:53Z,Сдается 2-комнатная квартира,"Сдаётся 2-комнатная квартира площадью 68.6 кв. м в миниполисе «Каскад» с хорошим ремонтом.

В квартире есть всё необходимое для комфортного проживания",650.0,1865.24,False,https://re.kufar.by/vi/1069271392,,68.6,,3,10,,,,,30,27.516736,53.908978,"Скрыганова ул, 2, Минск",Артем,110,
1069267249,2026-05-17T11:12:37Z,Сдача квартиры,Сдаётся 2-ая квартира на длительный срок. Условия: предоплата за месяц вперёд+ возвращаемый залог в размере аренды и коммунальные платежи.,700.0,2008.72,False,https://re.kufar.by/vi/1069267249,2.0,72.2,52.3,3,5,23.0,23.0,,,30,27.51873,53.908686,"Скрыганова ул, 2Б, Минск",Татьяна,110,
1069266866,2026-05-17T11:08:45Z,Аренда,Сдам однокомнатную квартиру в живописном районе города Минска. Рядом Лошицкий парк. Развитая инфраструктура. Замечательные соседи. Чистый аккуратный п,500.0,1434.8,False,https://re.kufar.by/vi/1069266866,,90.0,60.0,1,1,8.0,9.0,1,2004.0,27,27.568982,53.843155,"Игуменский тракт, 22, Минск",Татьяна,145,10.0
1067819677,2026-05-17T08:24:39Z,"Сдается 1-комн. квартира по ул. Богдановича,144","Сдаётся однокомнатная квартира-студия по ул.Богдановича, 144 ‎21 этаж. В доме 3 лифта ,один из них грузовой .
‎Квартира со свежим качественным ремонто",700.0,2008.72,False,https://re.kufar.by/vi/1067819677,1.0,40.7,30.3,3,10,21.0,26.0,10,,23,27.586337,53.939513,"Максима Богдановича ул, 144, Минск",Андрей,220,
1069235638,2026-05-17T06:08:13Z,Уютная квартира в аренду семье,"Порядочной, аккуратной семье предлагается для долгосрочной аренды БЕЗ ПОСРЕДНИКОВ просторная четырёхкомнатная квартира (101 кв.м.) в столичном микрора",899.0,2579.77,False,https://re.kufar.by/vi/1069235638,7.0,101.0,61.0,4,5,13.0,15.0,1,2004.0,27,27.602165,53.864219,"Рокоссовского пр, 76, Минск",Дмитрий,230,12.0
1069206695,2026-05-17T04:00:09Z,Однокомнатная квартира,"Однокомнатная квартира после косметического ремонта, простая со всем необходимым, можно строителям или иностранцам по договору. Звоните, договоримся.",530.0,1520.89,False,https://re.kufar.by/vi/1069206695,5.0,34.0,18.0,1,1,3.0,3.0,3,1970.0,29,27.514211,53.890213,"Розы Люксембург ул, Минск",The man,,6.5
1069169750,2026-05-16T13:19:20Z,Недвижимость,Семья с ребёнком ищет 2-х комнатную квартиру в октябрьском районе до,0.0,0.0,False,https://re.kufar.by/vi/1069169750,,45.0,,1,,,,,,28,27.538232,53.85893,"Октябрьский район, Минск",Полина,,
1069159910,2026-05-16T12:15:14Z,Сдам  квартиру в долгосрочную аренду Минск,"Сдаётся в аренду  1-комнатная квартира , в пешей доступности от станции метро «Пушкинская». 
    ТОЛЬКО   гражданам  РБ, без  животных,  на длительный",250.0,717.4,False,https://re.kufar.by/vi/1069159910,,40.0,20.0,3,,,9.0,1,,30,27.509343,53.901361,"Болеслава Берута ул, 17к3, Минск",Артем,290,
1069134869,2026-05-16T07:53:55Z,"Аренда 2-комнатной квартиры, Розы Люксембург 151","ПЕРВОЕ ЗАСЕЛЕНИЕ!

Предлагается в аренду современная евро-двухкомнатная квартира  в одном из  престижных районов города Минска.

В квартире выполнен д",830.0,2381.77,True,https://re.kufar.by/vi/1069134869,,45.3,40.2,3,,8.0,9.0,4,2021.0,29,27.508381,53.889114,"Розы Люксембург ул, 151, Минск",ООО Центр недвижимости ГАЛАКТИКА,,
1067348097,2026-05-15T21:03:23Z,Квартира,"Сдается квартира 58 м ,двухкомнатная без отделки на длительный срок Минск -мир",306.66,880.0,False,https://re.kufar.by/vi/1067348097,,58.8,,1,22,,,,2026.0,28,27.553746,53.86055,"Михаила Савицкого ул, 35, Минск",Диана,170,
1069074453,2026-05-15T16:52:34Z,"Аренда 1-комнатной квартиры, Независимости 88","Работаем по факту!
Светлая и просторная квартира-студия 41м2 расположена на 11 этаже у входа в Парк Челюскинцев. Укомплектована всей необходимой мебел",742.89,2131.8,True,https://re.kufar.by/vi/1069074453,,38.4,35.3,3,,11.0,15.0,4,2021.0,24,27.62307,53.925091,"Независимости пр, 88, Минск",ООО Центр недвижимости ГАЛАКТИКА,,
1069043684,2026-05-15T11:32:40Z,Сдам однокомнатную квартиру на длительный срок с 6 июля,"Сдам свою уютную однокомнатную квартиру для спокойной семейной пары без животных и детей и не курящим , не студентам и только граждани РБ .В квартире",380.0,1090.45,False,https://re.kufar.by/vi/1069043684,,33.0,17.0,1,1,5.0,12.0,1,1984.0,30,27.51170155589083,53.91082529754506,"Бирюзова ул, 13А, Минск",Екатерина,,7.0
1069039984,2026-05-15T10:48:16Z,Сдам квартиру на длительный срок,Сам 3-х комнатну кваритиру .Фрунзенксий район не далеко в 15 минутах ходьбы  метро каменная горка .От 6 месяцев и больше .Для бригады строителей 6 чел,525.0,1506.54,False,https://re.kufar.by/vi/1069039984,6.0,98.0,87.0,3,1,5.0,9.0,4,,30,27.419233,53.884519,"Пимена Панченко ул, 40, Минск",Наталья,265,11.0
1068965436,2026-05-14T19:30:00Z,Однокомнатная квартира,"Сдаётся однокомнатная квартира с 1 июля, хороший ремонт, на длительный срок, 7-й этаж, лифт, автопарковка рядом с домом, интернет, домофон, есть мебел",400.0,1147.84,False,https://re.kufar.by/vi/1068965436,1.0,50.0,,1,1,7.0,9.0,1,2005.0,26,27.632599620278796,53.86449115280149,"Шишкина ул, 1, Минск",Оксана,,
1068661045,2026-05-14T17:03:06Z,Сдам квартиру,"Срочно сдам, в хорошем месте",313.63,900.0,False,https://re.kufar.by/vi/1068661045,2.0,38.0,38.0,1,1,8.0,,1,,26,27.695554,53.843453,"Ротмистрова ул, Минск",светлана,310,8.0
1068931461,2026-05-14T13:57:24Z,"Аренда 2-комнатной квартиры, Тургенева 7","Аренда уютной двухкомнатной квартиры в районе с развитой инфраструктурой!

В спальне комфортная двуспальная кровать 180x200см, а также кровать-трансфо",700.0,2008.72,True,https://re.kufar.by/vi/1068931461,,54.9,29.8,3,,8.0,14.0,1,2016.0,23,27.586399,53.938766,"Тургенева ул, 7, Минск",ООО Центр недвижимости ГАЛАКТИКА,220,13.7
1067462936,2026-05-14T13:31:38Z,Сдаётся комфортная 2-ух комнатная квартира,"Сдается 2-х комнатная квартира (60 м.кв, две полноценные изолированные комнаты) в развитом, комфортном,современном районе (рядом консульство Германии,",590.0,1693.06,False,https://re.kufar.by/vi/1067462936,,60.0,35.0,3,5,1.0,9.0,3,2005.0,29,27.48754,53.870596,"Газеты Правда пр, 3А, Минск",Анатолий,320,10.0
1068924610,2026-05-14T12:31:21Z,Сдать квартиру,"Квартира в долгосрочную аренду , после евро ремонта. Новая кухня, посудомойка, холодильник , печь СВЧ, духовой шкаф , газовая плита  стиральная машина",500.0,1434.8,False,https://re.kufar.by/vi/1068924610,,35.0,29.9,3,5,7.0,9.0,,,24,27.632663,53.955956,"Тикоцкого ул, Минск",Светлана,100,7.0
1068924445,2026-05-14T12:18:20Z,Квартира,"Сдаю 2-х комнатную квартиру , 60 метров, кухня 9, 15 этаж 17 этажного дома , ул Гошкевича дом 16 , 400 у. Е на длительный срок, прописан 1 человек, пр",113000.0,324264.8,False,https://re.kufar.by/vi/1068924445,,60.0,,,,,,,,27,27.56714,53.840924,"Иосифа Гошкевича ул, Минск",Татьяна,145,
1068894926,2026-05-14T07:05:14Z,Сдача на длительный срок,"Сдается уютная трехкомнатная квартира в отличном районе по адресу Сурганова 88. Это шестиэтажный монолитный дом, построенный в 2003 году, который пред",740.0,2123.5,False,https://re.kufar.by/vi/1068894926,5.0,78.0,,3,10,6.0,,,2003.0,23,27.578369,53.931949,"Сурганова ул, 88, Минск",Елена,,
1057612948,2026-05-13T14:29:47Z,Недвижимость,"Новая стильная двухкомнатная квартира в современном доме. Дом 2010 г. постройки. Общая площадь 65,8 кв.м. Просторная кухня 13,1 м.кв. Ремонт выполнен",750.0,2152.2,False,https://re.kufar.by/vi/1057612948,4.0,67.0,,3,5,8.0,26.0,,2010.0,23,27.584882,53.938501,"Максима Богдановича ул, 136, Минск",Алеся,220,13.5
1035315816,2026-05-13T12:56:54Z,Квартира,"Сдаётся однокомнатная квартира.

Отличное расположение — пешком до железнодорожного вокзала, рядом станции метро: Институт культуры, Ковальская Слобод",480.0,1377.41,False,https://re.kufar.by/vi/1035315816,,33.2,,1,5,1.0,9.0,,1991.0,28,27.551671,53.882088,"Жуковского ул, 9к1, Минск",Автор,,
1068799390,2026-05-13T11:07:38Z,Сдаётся евро 2хкомнатная квартира,"Сдаётся квартира в самом сердце Минска — рядом с Белорусским государственным цирком!

Локация, в которую невозможно не влюбиться.
Центр города, атмосф",900.0,2582.64,False,https://re.kufar.by/vi/1068799390,,65.5,40.0,2,5,2.0,7.0,3,1957.0,22,27.565361,53.904231,"Независимости пр, 29, Минск",Нелли,,9.6
1055930736,2026-05-13T10:09:57Z,"Трехкомнатная квартира с уникальной планировкой по ул. Жуковского, д. 2","Трехкомнатная квартира с уникальной планировкой. 
Квартира, о которой мечтает семья. Рядом центр города, у дома есть всё самое необходимое, а самое гл",909.53,2610.0,True,https://re.kufar.by/vi/1055930736,5.0,103.3,58.2,1,10,8.0,16.0,4,2009.0,28,27.549919,53.884875,"Жуковского ул, 2, Минск",ООО Центр риэлтерских услуг Квартиры Столицы,,13.5
1068789486,2026-05-13T09:18:26Z,сдать в аренду,"Рядом метро и гипермаркет, огромный парк ,велосипедные дорожки ,Водоем, Стадион",522.72,1500.0,False,https://re.kufar.by/vi/1068789486,1.0,40.0,17.0,1,1,2.0,9.0,,2001.0,28,27.5258,53.844547,"переулок Корженевского, 2А, Минск",ирина,135,10.0
1068765018,2026-05-13T05:52:57Z,Сдается двухкомнатная квартира,"Теплая, уютная квартира, 5-й этаж 9-ти этажного дома, сделан качественный ремонт, на полу ламинат, окна - деревянные стекло пакеты, кроме лоджии (вход",600.0,1721.76,False,https://re.kufar.by/vi/1068765018,3.0,70.6,47.0,3,1,5.0,9.0,3,2003.0,24,27.628567,53.918763,"Макаёнка ул, 15В, Минск","Виктор, Нина",,12.0
1068764227,2026-05-13T05:50:31Z,квартира в аренду,"Сдам однокомнатную квартиру с мебелью и техникой на длительный срок. Сталинка, 2/2, 40/20/7. В квартире автономное отопление (газовый котел и газовая",285.73,819.93,False,https://re.kufar.by/vi/1068764227,,40.0,20.0,1,1,2.0,2.0,3,1950.0,28,27.555139,53.872396,"Аэродромная ул, 109, Минск",Ирина,15,7.0
1068718510,2026-05-12T18:15:30Z,Квартира,2 комнатная квартира студия. Есть всё.,650.0,1865.24,False,https://re.kufar.by/vi/1068718510,,70.0,40.0,3,5,6.0,,,2016.0,24,27.606801,53.928037,"Кузьмы Чорного ул, 25, Минск",Тошио,,12.0
1068690774,2026-05-12T13:29:04Z,Сдам 3-комнатную квартиру на пр. Победителей,"Просторная трехкомнатная квартира в Центральном районе.

Две спальни на разные стороны дома, просторная гостиная с кухней. Две лоджии. Два санузла (од",801.51,2300.0,False,https://re.kufar.by/vi/1068690774,2.0,95.3,58.5,4,1,2.0,11.0,10,2014.0,22,27.473428,53.938146,"Победителей пр, 119, Минск",Ольга,,11.1
1068671798,2026-05-12T10:33:36Z,сдача квартиры,Сдается уютная 1к/кв  на 7 эт.со всеми удобствами и тихими соседями. Рядом есть несколько парковок. Метро находится в 2 остановках или 10-15 минут пеш,402.5,1155.0,False,https://re.kufar.by/vi/1068671798,2.0,42.0,20.0,1,,7.0,9.0,4,2003.0,30,27.437873,53.91679,"Матусевича ул, 90, Минск",Андрэ,65,10.0
1058150694,2026-05-12T10:06:44Z,3х комнатная квартира,"Долгосрочная аренда семейным парам без вредных привычек и без животных, гражданам РБ. 3х комнатная квартира готова к проживанию, 2 спальни, в каждой п",680.0,1951.33,False,https://re.kufar.by/vi/1058150694,6.0,76.0,,3,5,5.0,10.0,4,2017.0,23,27.60433715147724,53.9590724855261,"Мирошниченко ул, 3Б, Минск",Анна,,10.0
1068669135,2026-05-12T10:03:31Z,Сдам 3-х комнатную квартиру с 15 июля,"С 15 июля сдаётся трёхкомнатная квартира 125 м.кв. на улице Сурганова, Минск. Кухня-гостиная 27 м.кв. Полный функционал. Без домашних животных. Своя о",780.0,2238.29,False,https://re.kufar.by/vi/1068669135,,125.0,100.0,3,5,2.0,9.0,,,23,27.595212,53.924946,"Сурганова ул, 27, Минск",Татьяна,,27.0
1068650675,2026-05-12T07:34:55Z,аренда квартиры,"Современная просторная 3-комнатная квартира в престижном районе Дрозды.     
 Площадь 118 м2.. Высота потолков 3 метра. Квартира оборудована всем необ",1200.0,3443.52,False,https://re.kufar.by/vi/1068650675,4.0,118.0,80.0,4,5,3.0,5.0,10,2012.0,22,27.491098,53.93832,"Пионерская ул, 3, Минск",инна,195,15.0
1068604477,2026-05-12T04:09:12Z,Аренда квартиры,Сдается уютная теплая квартира в Центральном районе. Первое заселение после капитального ремонта. Удобное расположение. Хорошее транспортное сообщение,372.87,1070.0,False,https://re.kufar.by/vi/1068604477,,35.35,17.1,3,10,5.0,10.0,1,1985.0,22,27.49846587970606,53.93030371614615,"Леси Украинки ул, 12к1, Минск",Александр,40,7.21
1068600123,2026-05-11T19:50:31Z,Квартира на длительный срок,Квартира с дизайн ремонтом. Студия. В квартире есть вся техника. Новый матрас для сладкого сна. Ортопедический диван сделанный на заказ. Лоджия на южн,600.0,1721.76,False,https://re.kufar.by/vi/1068600123,2.0,50.0,50.0,3,10,18.0,25.0,2,2020.0,29,27.484567,53.866375,"Газеты Правда пр, 15, Минск",Александр,320,15.0
1068588242,2026-05-11T17:20:26Z,Аренда недвижимости,Виктория. В поисках аренды недвижимости на длительный период времени. Благодарю.,1000.0,2869.6,False,https://re.kufar.by/vi/1068588242,2.0,100.0,,,,,,,,22,27.521658,53.935766,"Центральный район, Минск",Виктория Игоревна,,
1068572918,2026-05-11T15:05:46Z,Сдам двухкомнатную квартиру,"Рядом метро Якуба колоса пешком 3 минуты , центр Минска , школа , сад, есть гараж место для хранения вещей и место для хранения велика ! По договору н",568.02,1630.0,False,https://re.kufar.by/vi/1068572918,4.0,45.0,,1,1,,,,,23,27.586472,53.922613,"переулок Якуба Коласа, Минск",Оксана,,
1068550376,2026-05-11T12:16:58Z,Сдам квартиру в Минске в долгосрочную аренду,"Сдается в долгосрочную аренду  организациям для размещения командированных специалистов по договору . 
Обеспечительный залог плюс оплата за последний",0.0,0.0,False,https://re.kufar.by/vi/1068550376,4.0,53.0,42.0,1,5,4.0,10.0,,2018.0,29,27.520796,53.888223,"Дзержинского пр, 11, Минск",Игорь,55,
1064127580,2026-05-11T11:26:15Z,Квартира 2-х комнатная,"Лучше звоните сразу. Сдается квартира на длительный срок. Расположение квартиры очень хорошее, 5 минут ходьбы до станции метро Площадь Победы. В кварт",650.0,1865.24,False,https://re.kufar.by/vi/1064127580,2.0,54.0,,1,,3.0,5.0,,,23,27.583238,53.90857,"Козлова ул, 9, Минск",Катерина.,,
